  1113 0.052500 0.040600 0.095300 -0.054343 0.989379 -0.134815 -0.872688 0.018538 0.487927 0.485243 0.144167 0.862412 0.001469
  1121 0.080900 0.041300 0.072100 0.635914 0.050165 -0.770128 -0.172312 0.981923 -0.078333 0.752277 0.182515 0.633062 1.009052
  1122 0.080900 0.041300 0.072100 -0.172312 0.981923 -0.078333 -0.635914 -0.050165 0.770128 0.752277 0.182515 0.633062 -0.002652
  1123 0.080900 0.041300 0.072100 0.635914 0.050165 -0.770128 -0.172312 0.981923 -0.078333 0.752277 0.182515 0.633062 0.000843
  1131 0.082800 0.006100 0.072800 0.638804 0.000722 -0.769369 0.010028 0.999907 0.009302 0.769304 -0.013657 0.638737 1.004455
  1132 0.082800 0.006100 0.072800 0.010028 0.999907 0.009302 -0.638804 -0.000722 0.769369 0.769304 -0.013657 0.638737 -0.002890
  1133 0.082800 0.006100 0.072800 0.638804 0.000722 -0.769369 0.010028 0.999907 0.009302 0.769304 -0.013657 0.638737 -0.000224
  1141 0.053500 0.006200 0.097000 0.871235 -0.018296 -0.490526 0.029620 0.999444 0.015336 0.489972 -0.027891 0.871292 0.991709
  1142 0.053500 0.006200 0.097000 0.871235 -0.018296 -0.490526 0.029620 0.999444 0.015336 0.489972 -0.027891 0.871292 -0.001327
  1143 0.053500 0.006200 0.097000 0.029620 0.999444 0.015336 -0.871235 0.018296 0.490526 0.489972 -0.027891 0.871292 0.001163
  1211 0.086200 0.098600 0.008900 0.052399 0.123541 -0.990955 -0.501064 0.861620 0.080910 0.863822 0.492293 0.107050 1.002920
  1212 0.086200 0.098600 0.008900 -0.501064 0.861620 0.080910 -0.052399 -0.123541 0.990955 0.863822 0.492293 0.107050 0.000135
  1213 0.086200 0.098600 0.008900 0.052399 0.123541 -0.990955 -0.501064 0.861620 0.080910 0.863822 0.492293 0.107050 0.000412
  1221 0.100300 0.066000 0.008200 0.067942 0.027781 -0.997302 -0.317484 0.948251 0.004847 0.945828 0.316298 0.073246 1.001264
  1222 0.100300 0.066000 0.008200 -0.317484 0.948251 0.004847 -0.067942 -0.027781 0.997302 0.945828 0.316298 0.073246 -0.003687
  1223 0.100300 0.066000 0.008200 0.067942 0.027781 -0.997302 -0.317484 0.948251 0.004847 0.945828 0.316298 0.073246 0.000851
  1231 0.088700 0.075700 0.041200 0.343137 0.115432 -0.932165 -0.374045 0.927127 -0.022910 0.861592 0.356533 0.361308 1.006137
  1232 0.088700 0.075700 0.041200 0.343137 0.115432 -0.932165 -0.374045 0.927127 -0.022910 0.861592 0.356533 0.361308 -0.005901
  1233 0.088700 0.075700 0.041200 -0.374045 0.927127 -0.022910 -0.343137 -0.115432 0.932165 0.861592 0.356533 0.361308 -0.001108
  1241 0.069900 0.075800 0.070900 0.609007 0.236256 -0.757161 -0.427975 0.901604 -0.062834 0.667814 0.362312 0.650195 1.011698
  1242 0.069900 0.075800 0.070900 -0.427975 0.901604 -0.062834 -0.609007 -0.236256 0.757161 0.667814 0.362312 0.650195 -0.003223
  1243 0.069900 0.075800 0.070900 0.609007 0.236256 -0.757161 -0.427975 0.901604 -0.062834 0.667814 0.362312 0.650195 -0.000121
  1311 0.098900 0.040400 0.041300 0.337491 0.059683 -0.939435 -0.168440 0.985710 0.002047 0.926132 0.157548 0.342721 1.005026
  1312 0.098900 0.040400 0.041300 0.337491 0.059683 -0.939435 -0.168440 0.985710 0.002047 0.926132 0.157548 0.342721 0.001256
  1313 0.098900 0.040400 0.041300 -0.168440 0.985710 0.002047 -0.337491 -0.059683 0.939435 0.926132 0.157548 0.342721 0.000125
  1321 0.107400 0.032900 0.008100 0.065759 0.011821 -0.997766 -0.134685 0.990884 0.002865 0.988704 0.134195 0.066752 1.001073
  1322 0.107400 0.032900 0.008100 -0.134685 0.990884 0.002865 -0.065759 -0.011821 0.997766 0.988704 0.134195 0.066752 -0.002480
  1323 0.107400 0.032900 0.008100 0.065759 0.011821 -0.997766 -0.134685 0.990884 0.002865 0.988704 0.134195 0.066752 0.000636
  1331 0.108300 -0.001100 0.006800 0.049122 -0.002192 -0.998790 0.060876 0.998145 0.000839 0.996936 -0.060843 0.049165 1.001137
  1332 0.108300 -0.001100 0.006800 0.060876 0.998145 0.000839 -0.049122 0.002192 0.998790 0.996936 -0.060843 0.049165 -0.003023
  1333 0.108300 -0.001100 0.006800 0.049122 -0.002192 -0.998790 0.060876 0.998145 0.000839 0.996936 -0.060843 0.049165 -0.005484
  1341 0.101000 0.004400 0.041000 0.343995 0.008211 -0.938936 0.036398 0.999095 0.022031 0.938266 -0.041754 0.343385 1.005282
  1342 0.101000 0.004400 0.041000 0.343995 0.008211 -0.938936 0.036398 0.999095 0.022031 0.938266 -0.041754 0.343385 -0.004662
  1343 0.101000 0.004400 0.041000 0.036398 0.999095 0.022031 -0.343995 -0.008211 0.938936 0.938266 -0.041754 0.343385 -0.000823
  1411 0.102000 0.063000 -0.026000 0.003804 0.008710 -0.999955 -0.271937 0.962287 0.007368 0.962308 0.271897 0.006029 0.998446
  1412 0.102000 0.063000 -0.026000 0.003804 0.008710 -0.999955 -0.271937 0.962287 0.007368 0.962308 0.271897 0.006029 0.000451
  1413 0.102000 0.063000 -0.026000 -0.271937 0.962287 0.007368 -0.003804 -0.008710 0.999955 0.962308 0.271897 0.006029 -0.001775
  1421 0.106500 0.046900 -0.060000 0.026121 0.010835 -0.999600 -0.173894 0.984745 0.006121 0.984418 0.173665 0.027606 0.997971
  1422 0.106500 0.046900 -0.060000 -0.173894 0.984745 0.006121 -0.026121 -0.010835 0.999600 0.984418 0.173665 0.027606 -0.003251
  1423 0.106500 0.046900 -0.060000 0.026121 0.010835 -0.999600 -0.173894 0.984745 0.006121 0.984418 0.173665 0.027606 0.001151
  1431 0.109800 0.013100 -0.062200 0.026924 0.004509 -0.999627 -0.002337 0.999988 0.004406 0.999635 0.002218 0.026934 0.997724
  1432 0.109800 0.013100 -0.062200 -0.002337 0.999988 0.004406 -0.026924 -0.004509 0.999627 0.999635 0.002218 0.026934 -0.002944
  1433 0.109800 0.013100 -0.062200 0.026924 0.004509 -0.999627 -0.002337 0.999988 0.004406 0.999635 0.002218 0.026934 0.001174
  1441 0.108300 0.030100 -0.026200 -0.007590 0.004332 -0.999962 -0.103565 0.994609 0.005165 0.994594 0.103601 -0.007100 0.997698
  1442 0.108300 0.030100 -0.026200 -0.007590 0.004332 -0.999962 -0.103565 0.994609 0.005165 0.994594 0.103601 -0.007100 0.006615
  1443 0.108300 0.030100 -0.026200 -0.103565 0.994609 0.005165 0.007590 -0.004332 0.999962 0.994594 0.103601 -0.007100 0.000233
  1511 -0.108800 -0.003200 -0.028400 0.019913 0.000742 -0.999801 0.088915 -0.996039 0.000975 -0.995840 -0.088917 -0.019900 1.000288
  1512 -0.108800 -0.003200 -0.028400 0.019913 0.000742 -0.999801 0.088915 -0.996039 0.000975 -0.995840 -0.088917 -0.019900 -0.015158
  1513 -0.108800 -0.003200 -0.028400 0.088915 -0.996039 0.000975 -0.019913 -0.000742 0.999801 -0.995840 -0.088917 -0.019900 -0.000221
  1521 -0.101700 -0.036000 -0.028100 0.027901 0.002717 -0.999607 0.348231 -0.937381 0.007214 -0.936993 -0.348295 -0.027100 1.000978
  1522 -0.101700 -0.036000 -0.028100 0.027901 0.002717 -0.999607 0.348231 -0.937381 0.007214 -0.936993 -0.348295 -0.027100 -0.022490
  1523 -0.101700 -0.036000 -0.028100 0.348231 -0.937381 0.007214 -0.027901 -0.002717 0.999607 -0.936993 -0.348295 -0.027100 -0.001230
  1531 -0.095100 -0.052400 -0.062300 -0.034819 -0.009814 -0.999345 0.449942 -0.893031 -0.006878 -0.892379 -0.449887 0.035510 1.000964
  1532 -0.095100 -0.052400 -0.062300 0.449942 -0.893031 -0.006878 0.034819 0.009814 0.999345 -0.892379 -0.449887 0.035510 -0.001123
  1533 -0.095100 -0.052400 -0.062300 -0.034819 -0.009814 -0.999345 0.449942 -0.893031 -0.006878 -0.892379 -0.449887 0.035510 -0.003651
  1541 -0.106800 -0.020500 -0.062500 -0.032856 -0.002111 -0.999458 0.194114 -0.980969 -0.004322 -0.980428 -0.194152 0.032640 1.000409
  1542 -0.106800 -0.020500 -0.062500 0.194114 -0.980969 -0.004322 0.032856 0.002111 0.999458 -0.980428 -0.194152 0.032640 -0.001503
  1543 -0.106800 -0.020500 -0.062500 -0.032856 -0.002111 -0.999458 0.194114 -0.980969 -0.004322 -0.980428 -0.194152 0.032640 -0.003359
  1611 -0.101700 -0.033900 0.005600 -0.057088 -0.027528 -0.997990 0.337828 -0.941184 0.006688 -0.939476 -0.336767 0.063030 1.003603
  1612 -0.101700 -0.033900 0.005600 0.337828 -0.941184 0.006688 0.057088 0.027528 0.997990 -0.939476 -0.336767 0.063030 -0.000275
  1613 -0.101700 -0.033900 0.005600 -0.057088 -0.027528 -0.997990 0.337828 -0.941184 0.006688 -0.939476 -0.336767 0.063030 -0.000133
  1621 -0.095200 -0.030800 0.039100 -0.312303 -0.053944 -0.948450 0.308817 -0.949931 -0.047570 -0.898396 -0.307754 0.313325 1.006384
  1622 -0.095200 -0.030800 0.039100 -0.312303 -0.053944 -0.948450 0.308817 -0.949931 -0.047570 -0.898396 -0.307754 0.313325 0.011249
  1623 -0.095200 -0.030800 0.039100 0.308817 -0.949931 -0.047570 0.312303 0.053944 0.948450 -0.898396 -0.307754 0.313325 0.000643
  1631 -0.078100 -0.062800 0.039400 -0.250278 -0.192817 -0.948780 0.600471 -0.799636 0.004079 -0.759465 -0.568693 0.315913 1.008360
  1632 -0.078100 -0.062800 0.039400 -0.250278 -0.192817 -0.948780 0.600471 -0.799636 0.004079 -0.759465 -0.568693 0.315913 0.006032
  1633 -0.078100 -0.062800 0.039400 0.600471 -0.799636 0.004079 0.250278 0.192817 0.948780 -0.759465 -0.568693 0.315913 0.001108
  1641 -0.086600 -0.064000 0.005500 -0.055367 -0.044698 -0.997465 0.570817 -0.821062 0.005054 -0.819207 -0.569090 0.070974 1.004597
  1642 -0.086600 -0.064000 0.005500 0.570817 -0.821062 0.005054 0.055367 0.044698 0.997465 -0.819207 -0.569090 0.070974 -0.001318
  1643 -0.086600 -0.064000 0.005500 -0.055367 -0.044698 -0.997465 0.570817 -0.821062 0.005054 -0.819207 -0.569090 0.070974 -0.003686
  1711 -0.075800 -0.079700 -0.062100 -0.008931 -0.023454 -0.999685 0.670464 -0.741855 0.011371 -0.741888 -0.670151 0.022351 1.000457
  1712 -0.075800 -0.079700 -0.062100 0.670464 -0.741855 0.011371 0.008931 0.023454 0.999685 -0.741888 -0.670151 0.022351 0.002080
